0.13537557	-0.05123832	-0.06341087	0.0611922	0.06965187	-0.50456625	-0.17433007	-0.053388514	-0.114508815	-0.017409127	0.0041962983	-0.051824246	0.13342269	0.22470877	0.087228104	-0.17181489
0.14980151	-0.039302446	-0.14042312	0.032206196	-0.0076764985	-0.39752102	-0.17597276	-0.04692719	-0.15335612	-0.072727	-0.074529044	0.0014700937	0.05306922	0.28760073	0.13384035	-0.10998577
-0.18432023	0.25464854	0.18495087	0.28444645	0.17896245	-0.34346348	0.20344767	0.2422702	0.15898742	0.30554476	0.18412693	-0.15505569	0.22264977	0.034949508	-0.11912447	-0.25484496
-8.590821e-06	0.03850542	-0.01658612	0.1513418	0.12145658	-0.42315915	-0.05254371	0.0070988354	-0.031750344	0.09641037	0.09242402	-0.16185826	0.11629353	0.103595644	0.021732172	-0.15155575
0.20208645	-0.10509716	-0.122916825	0.0011453452	-0.039852418	-0.4624212	-0.24567442	-0.1545649	-0.21613881	-0.04553252	-0.0195288	0.016548574	0.056074634	0.30136797	0.084351726	-0.0822104
0.16947925	-0.11932129	-0.07239011	-0.000865081	-0.06787347	-0.04888203	-0.18302475	-0.15821375	-0.11707732	-0.13635752	-0.10673171	0.048940968	-0.022808045	0.17149968	0.14649707	0.06576658
-0.14004682	0.14453204	0.13090664	0.24687771	0.19865999	-0.40226004	0.12299688	0.24218673	0.14982964	0.27393788	0.15652415	-0.20126522	0.2329365	0.047380056	-0.18862762	-0.23443542
0.079302035	-0.011761832	-0.09798634	0.046541695	0.060845733	-0.23412035	-0.16452101	-0.113999754	-0.116384976	-0.078635626	-0.04662658	-0.034684096	0.09062368	0.12017957	0.020769805	-0.06957327
0.12688714	0.0014257999	-0.041982107	0.010133118	-0.0059126066	-0.3360645	-0.13370712	-0.044745058	-0.11244021	0.002546851	-0.023485517	-0.019254424	0.099000536	0.20176207	0.088395074	-0.07078711
0.22054215	-0.104677714	-0.12965995	-0.022023592	-0.1131794	-0.15796685	-0.17768796	-0.115094274	-0.19116579	-0.1405359	-0.09958249	0.102713674	0.0009887662	0.26182082	0.075013004	0.07526144
-0.07890003	0.059433796	0.051815365	0.1609195	0.12929529	-0.4537741	-0.05704934	0.044438165	-0.026211388	0.13818166	0.12959106	-0.16240016	0.16796207	0.031095318	-0.11782253	-0.23138914
-0.09139928	0.15793239	0.09660506	0.16801359	0.18467706	-0.293321	0.14703432	0.18966138	0.10445231	0.16591324	0.17347239	-0.16443338	0.2496192	-0.07268026	-0.19506422	-0.19605175
0.19018061	-0.119583026	-0.08281884	-0.046913724	-0.10482644	0.017705405	-0.13490942	-0.0768015	-0.093679935	-0.08367169	-0.06460307	0.10622496	-0.09095376	0.18917188	0.06264368	0.0011828772
1.0905204	-0.99457073	-1.0283077	-0.989828	-0.9145608	0.7735147	-1.0835859	-1.1493433	-0.96583235	-1.0402977	-0.8650567	0.95181227	-0.8805025	1.0372181	0.90566546	1.0431547
0.09775052	-0.020456064	-0.08209378	0.028991008	0.03143893	-0.23629422	-0.16041502	-0.024279729	-0.08766208	-0.010133974	-0.09693495	0.05417291	-0.014400619	0.21920367	0.03948169	-0.054098435
0.05464946	-0.0006021785	-0.08105483	0.031485662	0.057025373	-0.34876323	-0.13946413	-0.044528253	-0.047943983	0.048861828	-0.0309204	-0.07534951	0.121133976	0.16588506	-0.0069896365	-0.061675962
-0.12800103	0.084425405	0.057163317	0.076872334	0.101180024	-0.13915366	0.10904915	0.11332647	0.0677999	0.14099227	-0.0006224729	-0.09935465	0.02857376	0.009930124	-0.07548606	-0.15383819
-0.26226327	0.2705498	0.26374444	0.308737	0.21812372	-0.19970062	0.2971373	0.2554603	0.27679062	0.32990322	0.19574286	-0.26808605	0.18803291	-0.25101435	-0.23415104	-0.2587426
-1.356647	1.2186863	1.2016796	1.1663108	1.0512713	-0.99953485	1.2161813	1.2454332	1.2184559	1.2257785	1.0595305	-1.1303252	0.9678648	-1.1226662	-1.05348	-1.2435353
-0.959618	0.9128212	0.8577343	0.85760623	0.76601976	-0.79908603	0.8316345	0.8932806	0.79656076	0.9437415	0.7609095	-0.84184444	0.68989426	-0.75820893	-0.71104527	-0.9212783
0.015666036	0.011649661	0.052048087	0.047696743	0.045254055	-0.16113064	-0.01567106	-0.010110504	0.00061998365	0.034697607	0.021215735	-0.0635953	0.014197289	0.040391345	-0.007765599	-0.0929824
